id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
17415692,Bedstuy Brownstone Luxury Apartments,82794786303,verified,Chinasokwu,Brooklyn,Bedford-Stuyvesant,40.68613,-73.92815,United States,US,FALSE,flexible,Entire home/apt,2017,833,167,1,72,7/2/2019,4.08,3,2,307,#NAME?,
4869093,Spacious Room in Apt with Backyard,81106600217,verified,Kanhar,Brooklyn,Bedford-Stuyvesant,40.6955,-73.94385,United States,US,TRUE,moderate,Private room,2021,943,189,2,0,,,3,1,145,,
32387440,Brooklyn artistic studio apartment!,15423967847,unconfirmed,James And Laureta,Brooklyn,Bedford-Stuyvesant,40.68358,-73.95284,United States,US,TRUE,flexible,Entire home/apt,2010,777,155,1,122,1/20/2022,3.44,2,7,225,,
18058569,"Sunny, Spacious Bed Stuy Dream Apartment",64464827317,unconfirmed,Allegra,Brooklyn,Bedford-Stuyvesant,40.6824,-73.93045,United States,US,FALSE,moderate,Entire home/apt,2009,941,188,3,80,7/7/2019,5.41,2,1,269,"No pets/parties. Treat it like its your own place- actually no, if you treat your apartment poorly then don't treat it like it's yours! Lol. Just be as considerate as possible :)",
2404178,BROWNSTONE BROOKLYN'S FINEST in NYC,98579009122,verified,Majar,Brooklyn,Bushwick,40.68799,-73.91677,United States,US,FALSE,strict,Private room,2021,127,25,3,73,12/8/2018,1,5,8,342,"A few totally painless house rules:  - Please take your shoes off once inside the apartment. My apartment is kept very clean and tidy, so taking shoes off is essential to keeping it the same way for you and for me. - Kitchen is available for ""light use"" and ""vegetarian"" food only. You are free to bring in outside cooked food/meat. Please stack the dishes in the dishwasher to the left of the sink. Keep the kitchen and counters clean immediately after use. Food should be consumed only in the dining area and not in the room. - When leaving the apartment, please always lock the top lock on the door, shut off all the lights before you leave, if you open windows, please close and lock them before you leave the apartment. - Quiet time after 10pm. - NO SMOKING IN THE APARTMENT (You can smoke in the balcony area)!  - SADLY NO PETS!! - ABSOLUTELY NO PARTIES!!!",
8304951,Big and sunny room!,30962819648,unconfirmed,Tobias,Brooklyn,Flatbush,40.64722,-73.95987,United States,US,TRUE,strict,Private room,2013,1074,215,10,3,1/2/2016,0.07,3,3,301,,
23318674,Spacious one bedroom apartment upper east side,37111717157,verified,Fatima,Manhattan,Upper East Side,40.77905,-73.9535,United States,US,TRUE,strict,Entire home/apt,2010,786,157,1,0,,,5,1,0,I want you to enjoy your stay!!  Please try not to break anything and also try not to make a mess that I'll have to pay a maid to clean.  Many people charge upwards of $100 a stay for a cleaning fee and I don't think that's fair to tack that on at the end so that's why I don't charge a cleaning fee.  Please note that I also don't clean up after you or clean in your space while you're here.,
19204592,Studio Deluxe,27348898178,verified,Franklin,Brooklyn,Greenpoint,40.73409,-73.95752,United States,US,FALSE,strict,Entire home/apt,2012,832,166,1,0,,,3,4,214,No pets and no smoking. Please place all of your dishes in the dishwasher.,
16176331,Big studio apt in the heart of Williamsburg,80554288220,verified,Jeffrey,Brooklyn,Williamsburg,40.71681,-73.94912,United States,US,TRUE,moderate,Entire home/apt,2003,805,161,4,5,9/16/2018,0.25,2,1,0,,
30651562,Water View King Bed Hotel Room,3853433011,verified,Justin,Manhattan,Financial District,40.70634,-74.00591,United States,US,FALSE,strict,Private room,2007,745,149,1,9,2/16/2022,0.76,4,102,40,,
1725401,"Sunny Private Bedroom by Express Train, Colleges!",67052618426,unconfirmed,Ny,Manhattan,Harlem,40.81199,-73.95116,United States,US,FALSE,moderate,Private room,,853,171,1,132,6/16/2019,1.56,2,2,95,"Absolutely no smoking, no pets, parties or excessive noise in the apartment.  This is a quiet residential building, perfect for travelers wanting a quiet refuge at the end of a fun filled day in Greater Boston.",
25384829,"Spacious brownstone in peaceful, shady block",32183069347,verified,Serafina,Brooklyn,Cobble Hill,40.68518,-73.99709,United States,US,FALSE,flexible,Entire home/apt,2010,658,132,7,0,,,3,1,13,,
28660520,Flat Studio near Korean Town,46031052496,unconfirmed,Francisco,Manhattan,Midtown,40.74744,-73.98673,United States,US,FALSE,strict,Entire home/apt,2005,683,137,3,24,3/1/2022,3.55,5,4,132,,
47353114,Sunny 2 Bedroom Park Slope Sanctuary,64441499542,verified,Max And Heather,Brooklyn,Park Slope,40.67059,-73.98621,United States,US,TRUE,moderate,Entire home/apt,2013,1173,235,2,2,11/20/2017,0.1,5,2,0,- Guests are expected to keep the house in good conditions and maintain noise level relatively low after 10PM,
4983971,SUN FILLED 1BR in ARTSY FORT GREENE,52333484167,unconfirmed,Rob,Brooklyn,Fort Greene,40.68792,-73.97319,United States,US,FALSE,flexible,Entire home/apt,2003,62,12,21,12,8/13/2018,0.22,3,1,287,"The room is strictly non-smoking, however, you can smoke in the back porch. No drugs! No visitors without previous authorization. We do prefer adults since the house is not ""child proof"" and, we are full time workers. Babies OK!  Please, keep in mind that, this is not a hotel.  The room should be left in good condition and picked up when you leave.  Longer term renters use of kitchen and other facilities can be arranged.",
6674562,Spacious apt - GREAT location,75192006842,verified,Michelle,Manhattan,Midtown,40.75709,-73.96972,United States,US,TRUE,moderate,Entire home/apt,2021,1001,200,2,7,11/27/2016,0.15,2,1,196,"wash your dishes, turn off the AC and lights when you leave, keep noise to a minimum after 10pm",
45940882,ღღღUltimate Broadway Experienceღღღ,39131684113,verified,Arthur,Manhattan,Hell's Kitchen,40.76708,-73.98912,United States,US,FALSE,moderate,Private room,2008,1178,236,1,83,6/25/2019,3.36,1,3,157,,
16183511,Crown Heights Apartment,53923475651,verified,Nicholas,Brooklyn,Crown Heights,40.67354,-73.95149,United States,US,FALSE,strict,Private room,2011,83,17,1,1,11/6/2017,0.05,4,2,0,No pets,
11996524,Comfy room in Williamsburg - Luxury Building,66430040727,verified,William,Brooklyn,Williamsburg,40.71612,-73.95085,United States,US,TRUE,strict,Private room,2005,437,87,5,11,9/13/2017,0.36,1,1,83,,
9910487,Modern Brooklyn Lifestyle,44200396243,verified,Efrem,Brooklyn,Crown Heights,40.67661,-73.95611,United States,US,TRUE,flexible,Entire home/apt,2010,954,191,1,5,7/17/2016,0.13,2,1,17,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.",
34858431,Lovely modern apartment in midtown manhattan,70498596105,verified,Rachael,Manhattan,Hell's Kitchen,40.75798,-73.99331,United States,US,FALSE,moderate,Entire home/apt,2014,635,127,2,3,12/13/2021,0.6,3,1,0,,
51006026,Sunny private room in fabulous North Park Slope!,92967271683,verified,Sarah,Brooklyn,Park Slope,40.68089,-73.97965,United States,US,FALSE,flexible,Private room,2004,544,109,1,3,9/29/2018,0.1,1,1,108,,
38906237,PRISTINE STUDIO IN THE HEART OF THE E.  VILLAGE,26372475849,unconfirmed,Luz,Manhattan,East Village,40.72945,-73.97987,United States,US,FALSE,flexible,Entire home/apt,2015,162,32,30,136,5/24/2019,6.18,3,1,291,,
20282129,Studio Apartment in Queens,29399186150,unconfirmed,Mari,Queens,Springfield Gardens,40.66448,-73.76479,United States,US,FALSE,flexible,Entire home/apt,2021,74,15,3,33,6/16/2019,3.07,5,1,44,"No smoking, keep clean and respect property",
44703730,"A cozy getaway, home away from home",78765776974,verified,Isaiah,Brooklyn,East New York,40.6613,-73.89088,United States,US,TRUE,moderate,Private room,2019,147,29,1,0,,,4,1,88,,
13664470,Luxury Apartment - Tranquil Sunny Bedroom!,55001846907,unconfirmed,Jo & Savannah,Brooklyn,Bedford-Stuyvesant,40.68188,-73.91071,United States,US,TRUE,flexible,Private room,2020,415,83,3,26,5/29/2019,1.32,3,3,0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
55985010,Cultured NYC 2.0,45302490683,unconfirmed,Mariela,Bronx,Fordham,40.85765,-73.90351,United States,US,TRUE,flexible,Private room,2018,803,161,2,18,4/13/2019,2,4,2,34,"Absolutely no smoking inside the house, please! There is ample space to do so outside, but please keep our neighbors happy and dispose of butts properly. Also, please keep energy efficiency in mind and turn climate controls off/down when out as well as lights.",
44228200,Modern & classic 3-BR apt in private brownstone,25735890656,unconfirmed,Christine,Brooklyn,Park Slope,40.67451,-73.97501,United States,US,FALSE,strict,Entire home/apt,2015,481,96,2,119,7/5/2019,4.08,3,1,65,"Clean, no house parties, no smoking, respectful of owner's home :)",
39577282,Light-Filled Prospect Height Apt.,89442013089,unconfirmed,Randy,Brooklyn,Prospect Heights,40.68116,-73.96559,United States,US,FALSE,strict,Entire home/apt,2019,200,40,3,61,5/22/2017,0.76,2,1,0,,
14684016,Bright Room in the great neighborhood ofPark Slope,3842650532,unconfirmed,Reina,Brooklyn,Windsor Terrace,40.6582,-73.98235,United States,US,TRUE,moderate,Private room,2022,1106,221,1,109,6/29/2019,4.99,5,7,258,,
15294308,Bright & Airy in Highland Park,96093344704,verified,Graziella,Brooklyn,Cypress Hills,40.68201,-73.89425,United States,US,FALSE,moderate,Entire home/apt,2009,800,160,30,34,3/16/2019,1.51,2,1,234,Respect our place please.,
49209394,Spacious and charming living room in Brooklyn ;),10042347733,unconfirmed,Inna,Brooklyn,Midwood,40.61978,-73.95605,United States,US,TRUE,flexible,Shared room,2015,156,31,1,16,8/15/2017,0.46,4,1,0,No smoking or pets allowed and we request that you respect our neighbors by observing quiet hours between 9 p.m. and 8 a.m.  We also request that you do not invite other guests over without our permission.  No shoes allowed in the house.  Please treat our home as you would treat yours!,
35707316,The Residences at W New York - Downtown - Apt 27H,72373625407,verified,Zeus,Manhattan,Financial District,40.70895,-74.01282,United States,US,TRUE,strict,Entire home/apt,2011,1013,203,30,2,10/31/2021,0.07,2,34,363,,
43621222,Cozy NYC apt!,63291720527,verified,Marina,Manhattan,Upper West Side,40.7953,-73.97248,United States,US,TRUE,moderate,Entire home/apt,2017,188,38,2,2,4/16/2017,0.07,4,1,0,,
32056613,NEW_2BR_PrivateRoof&CityView_Beauty,88579082158,unconfirmed,Eran,Manhattan,Hell's Kitchen,40.76684,-73.98802,United States,US,TRUE,moderate,Entire home/apt,2017,809,162,30,25,1/29/2022,0.31,3,33,252,,
56449495,Cozy Studio in the heart of Washington Square Park,45813758565,unconfirmed,Taha,Manhattan,Greenwich Village,40.72925,-73.99927,United States,US,FALSE,flexible,Entire home/apt,2013,1083,217,1,12,7/6/2019,8.18,4,1,206,,
37125070,Luxury Apartment in Lower East Side & East Village,3096696693,unconfirmed,Arnaud,Manhattan,East Village,40.72179,-73.97777,United States,US,FALSE,strict,Entire home/apt,2004,961,192,5,9,6/1/2021,0.23,3,1,0,,
33225832,Studio apt in the heart of Chelsea,79163036752,verified,James,Manhattan,Chelsea,40.74606,-74.00036,United States,US,TRUE,flexible,Entire home/apt,2019,235,47,3,4,1/4/2022,1.45,5,1,262,,
12276541,"Cozy, chic: Plants, good vibes and LOTS OF LIGHT!",3532570834,verified,Jordan,Manhattan,Washington Heights,40.83321,-73.93838,United States,US,TRUE,strict,Private room,2016,124,25,3,1,1/4/2017,0.03,2,1,0,"No disturbance When talking on the phone, please do it in your room with door closed Please walk, don't run the stairs Close all doors gently please Recycling/trash put in separate bags (provided) Guest confirms he/she is a non-smoker No smoking anywhere in or out of the house No perfume/cologne, scented laundry detergent allowed Unscented product available No guests/visitors any time, no shared rooms (one person per room) Guests will be liable for any damages they cause Very light kitchen use Please conserve natural resources Stove cooking is not possible Misrepresentation will result in cancellation at your expense",
42220037,"Charming, cozy apartment on the UWS",7497837659,unconfirmed,Sinead,Manhattan,Upper West Side,40.77961,-73.98474,United States,US,FALSE,flexible,Entire home/apt,2014,872,174,14,3,5/27/2019,0.98,3,1,0,,
50254898,"Brooklyn, Where my story begins...",66392957512,verified,Cathy,Brooklyn,Bay Ridge,40.62652,-74.0196,United States,US,TRUE,moderate,Entire home/apt,2010,1023,205,3,7,9/9/2018,0.22,2,1,0,Please be respectful of the space and building! No loud noises or extra guests beyond 10pm.,
29148753,Big Private Room in Little Italy/Chinatown NYC,96149679421,verified,Moying,Manhattan,Little Italy,40.71999,-73.99585,United States,US,TRUE,flexible,Private room,2020,692,138,1,94,2/27/2022,3.61,3,1,298,,
11005146,"Private Floor, Room and bathroom In Townhouse, BK",29473314003,unconfirmed,Doug,Brooklyn,Williamsburg,40.71555,-73.96325,United States,US,TRUE,moderate,Private room,2008,670,134,10,62,7/2/2019,1.78,3,2,211,There is no parking on my street for guests. You must park on the adjacent streets. No Smoking in the unit.  We have a dog named Daphne so no other pets allowed. We are an active family and might not be available during your stay. Lock the door when you come and go. Leave the room as you found it. Let me know if you have any issues or questions.,
55667990,Cozy BX Corner,91975279144,verified,Shawn,Bronx,Wakefield,40.8878,-73.85372,United States,US,FALSE,flexible,Private room,2019,467,93,2,13,7/2/2019,1.62,3,1,347,"No candles. Close and lock windows when you leave the house. Clean up after yourself in the bathroom and the kitchen. Mutual respect and have fun! If you want to have an event or party, let's check in about it first.",
7812852,Cute apartment in East Village,84594666262,unconfirmed,Maxime,Manhattan,East Village,40.72286,-73.9834,United States,US,TRUE,moderate,Entire home/apt,2015,342,68,1,3,1/2/2016,0.07,2,1,256,Check-in is at 4pm or after. Checkout is at 1030am unless otherwise specified. Please be respectful and honest because we share the same space. We reserve the right to charge for parking upon arrival and to reject your reservation request if we do not feel comfortable with your request. Thank you!,
31002272,Brooklyn VIP Private Resort,30485209189,unconfirmed,Willy,Brooklyn,Flatlands,40.61638,-73.92514,United States,US,FALSE,strict,Entire home/apt,2008,507,101,2,17,2/13/2022,3,5,1,365,,
